"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
1310000,2250.65,1070000,67497.2,2107.84,136328,55319.9,12015.3,10136,16.7481
786723,1553.47,424379,30573.3,292.164,50495.5,15207.8,2307.21,4338.23,16.7538
603367,1721.37,580438,49515.1,2691.5,94255.3,15489.5,11234,1405.6,16.7575
1350000,1962.51,1070000,112054,671.044,115338,83567.6,19725.4,11172.6,16.7599
904572,1768.15,619779,46480.6,8050.34,54630.9,24933.3,1126.23,2351.33,16.7663
1110000,1881.32,876441,85479.7,405.063,101171,49376.9,10762.4,9903.8,16.7758
888094,1864.09,729567,60330.4,637.11,95542.5,31783.1,13124.2,11594.3,16.7759
1170000,2110.19,420439,23812.5,198.506,64293.3,40188.1,40103.7,6351.63,16.7781
968375,1770.11,866952,74950.4,1581.05,154887,65892.6,13225,14994.9,16.7832
802629,1713.87,753220,54545.7,199.612,75508.8,38872.8,6769.43,6523.49,16.7837
721627,1423.35,546993,30606.9,349937,43676.5,14867.4,2192.49,773.493,16.7844
624559,1507.03,448747,52933.9,439.077,67454.9,22453.1,6037.8,4299,16.7854
515014,1553.07,648190,33911.4,795.157,22544.5,14049.2,5048.22,1453.15,16.786
660016,1660.22,688510,42866.9,435.874,39380.9,34251.2,27604.6,2208,16.7861
1070000,1517.75,667913,76981.7,619.706,96205,37947.9,6434.01,4862.5,16.7868
905625,1666.33,588350,38950.6,-104.195,97932.7,33510.6,21634.2,1994.15,16.7884
754971,1521.49,576406,31469.1,-73.4248,53968.2,30037.4,24599.2,3383.72,16.7885
959814,1539.2,708701,46032.4,3745.22,73261.3,27881.4,4682.17,5051.18,16.7905
1050000,2003.74,676980,65739.3,790.969,105903,38843.6,3508.89,4970.63,16.7963
974898,1420.34,822464,25205.9,42621.9,48979.7,9762.96,3893.67,1277.53,16.8002
1070000,1934.66,781228,48010.4,-288.643,29285.3,7199.47,309.768,1390.52,16.8011
734544,1697.75,613404,42360.5,240.381,71440.6,26862.1,9511.84,4714.62,16.8044
698567,1412.38,431010,62067.4,1245.04,64466.7,27069.7,4689.4,5631.88,16.8074
1650000,2021,1380000,41592.2,44358.1,90875.6,27415.1,7748.62,2075.54,16.8078
869690,2024.45,855418,51818.9,211.742,97590.1,35729.1,11850.4,9843.95,16.808
654061,2023.88,660401,48868.7,944.648,77365.8,31691,8052.04,4865.71,16.8114
920548,2005.79,749407,52337.9,-478.931,52833.8,13746,1563.98,2739.43,16.8165
773999,1812.81,743666,34597.9,16.0467,66165.3,25315.3,28891.5,5049.49,16.8216
932662,1627.26,642105,65082.6,316.158,69621.7,42873.7,7922.73,8618.11,16.8227
687224,1577.67,576865,63117.3,415.863,67710.8,36233.2,33772.9,11624.4,16.8256
949844,1777.15,546750,17165.2,389.917,13104.6,4631.12,1158.74,692.076,16.8285
977935,1671.88,624612,73154,2512.37,86231.5,74410.3,6344.64,6274.16,16.8292
733077,1805.74,637852,44820.7,1764.81,75232.1,29088.7,9222.65,7531.81,16.8305
1090000,1906.11,901921,61644.9,-470.271,89510.3,60025.9,9731.5,10036.6,16.8312
877669,1731.58,618087,42230.7,2778.73,68087.2,18429.1,10152.1,1757.9,16.8314
1110000,1613.94,799182,46756.9,7278.9,62971.3,23236.9,2767.05,2473.93,16.8361
986316,2083.82,639334,62010.5,651.293,122546,27982.5,7399.36,6796.04,16.8392
983256,1880.56,691968,64730.6,665.637,141795,46165,37397.7,14031.3,16.844
1630000,2493.52,1390000,128356,16175.2,216813,67367.3,15334.8,6098.59,16.8456
1530000,2291.53,1330000,171305,2619.12,236542,94663.3,21122.9,18158.3,16.8456
1230000,1862.54,982680,50262.4,162.69,99190.2,45417.4,7458.31,10001.5,16.8478
845030,1790.64,608912,32261.1,5404.99,62022.8,26714,14713,1433.33,16.8485
729915,1843.11,756612,39062.8,15534.8,89137.9,34398.4,21627.4,3982.66,16.855
761039,1601.71,608273,15160.3,-881.118,21610,4443.39,-496.832,669.544,16.8551
810793,1754.93,753251,60844.7,234.646,180201,123363,95443.5,10459.2,16.8552
723222,1777.19,500132,45153,98217.4,66493.5,33143,3268.33,6940.56,16.857
1020000,1631.48,886474,54057.1,8650.31,108436,28828.3,30545.5,7620.56,16.8584
784685,1648.25,565169,47882.7,6280.71,82014.4,19626.7,6652.29,3160.48,16.8587
846864,1929.62,999517,87640.6,128.546,184033,102459,94408,10915.4,16.863
632164,1464.32,515806,63050.8,324.719,58908.3,27095.9,16718,3671.3,16.8645
887253,1983,554794,66703.3,236.253,97606.3,43449.1,5705.58,8356.78,16.8682
1590000,2338.34,1360000,93675.6,6517.25,162553,48723,23950,9231.05,16.8729
1090000,1912.24,1140000,88452.1,544.674,129295,47455.6,30184.3,16885.8,16.8771
995548,1574.34,770906,65900.3,30531.1,100517,29265,10511.9,4267.28,16.8817
815414,1736.14,528906,33452,48460.3,61289.3,49436,2985.27,4272.36,16.8819
1360000,1795.59,1070000,80846.3,2226.07,123751,38518.9,4625.63,5775.8,16.8902
1710000,2236.69,1040000,123158,2505.94,221081,81917.5,9524.43,9044.72,16.8948
908416,2257.81,578896,37249.4,-288.463,64247.5,19072.1,4869.46,4072.7,16.8987
916762,1985.98,449571,46480.4,702.359,52402.6,23932.7,4751.27,8288.24,16.8997
1110000,1846.77,788419,104371,1063.87,99896.9,64298.4,13397.1,15350.9,16.9007
618970,1757.85,448032,59294.8,282.539,58120,31143.1,5092.1,5389.41,16.9014
1180000,1471.3,847994,50644.8,9530.68,79830.7,27986.8,24138.2,3906.5,16.9059
1310000,1636.87,839748,86043.9,8316.25,113368,40166.1,13297,12395.9,16.9079
613348,1566,427325,45466.6,-16.0406,37074.3,26696.9,6141.12,4952.63,16.911
1260000,2593.42,1010000,74504.2,5130.62,124117,30185.9,4482.79,3342.99,16.9128
709106,1652.36,550473,54890.8,6132.51,58181.7,19439,22517.1,2256.48,16.913
907641,1756.28,563284,59995.8,864.664,92159.4,22228.9,6722.84,11389.2,16.9165
726932,1986.66,718525,49403.1,14197,38143.7,27506.8,8570.85,4414.95,16.9195
940461,1523.8,693594,38912,5.70992,58292.3,45174.8,25407.6,4310.39,16.9203
869318,1601.6,644583,66320.8,2454.03,107281,42300,37688.9,3670.13,16.9235
1010000,1851.5,848881,57485.5,10167.2,86814.1,50348,14475.8,5628.22,16.924
1020000,1836.4,766096,47925.9,27310.2,83118.4,23808.2,6534.02,4866.69,16.9242
1050000,1948.9,711636,72069.6,-91.2572,100475,34666.5,6569.55,8165.12,16.9287
1300000,2523.8,981739,139325,1095.98,161863,54553.3,32711,14747.3,16.9322
824466,1904.97,743002,63951.5,32014.2,93795.8,25338.9,13341.4,4332.1,16.9345
590136,1580.61,457821,40255.7,49845.4,47343.9,47019.6,1528.06,3820.41,16.9346
687047,1786.57,584753,47580.8,146.89,86357.5,27846.6,11243.8,5166.23,16.9357
735061,1844.78,628485,59815.8,1519.06,90432.6,31092.5,5374.54,6111.03,16.9417
886109,1683.39,725161,36468.7,23925,85834.1,26415.2,1946.07,2331.69,16.9464
871509,1802.53,803296,50142.3,17749,78517.9,27384.8,5874.93,4329.99,16.9473
1230000,2227.34,938628,57510.9,-182.33,113552,32545.2,33100,2467.66,16.9496
890319,1348.87,553584,8937.05,-145.041,15146.3,3831.55,-181.419,650.887,16.9504
782551,1459.98,446534,29912.4,151427,36718.5,14135.3,-2276.99,1605.55,16.9525
888242,2012.26,1e+06,58711.3,1017.83,108491,39341.7,7655.35,9066.55,16.9526
