"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
648790,1474.52,549310,19322.6,-243.835,36303.8,17517.3,15650.5,2571.88,1.63285
626150,1801.75,715462,40862.7,10792.1,35107.7,23161.7,11636.9,4060.52,1.6365
598604,1621.96,437536,25045.3,-32.3853,59425.6,22533.9,9912.87,3609.71,1.63767
951768,1622.6,636304,72991.2,363.011,103790,29615.4,7427.89,8275.08,1.63949
618782,1655.15,513282,64628,607.254,75143.9,27475.7,19904.4,3991.2,1.64238
1010000,1756.55,552592,42719.9,2960.83,46368.3,31440.8,3920.32,3773.79,1.65225
889178,1630.02,653783,27520.3,2.4541,101843,41787.9,6226.16,10528.1,1.66246
597575,1624.78,480025,35997.1,3328.14,25430.7,19045.2,5336.29,1898.2,1.67248
969498,2324.72,668894,37286.8,-418.693,48715.5,23819.9,7261.93,7551.38,1.67252
1070000,1962.93,673466,38527.3,71.525,98540.1,28488.6,13677.3,6344,1.68092
761938,1498.89,533621,32665.7,-542.416,41012.7,24721,16728,3005.67,1.68287
606089,1737.3,716558,33181.9,1875.62,79032.3,45029.4,5969.16,5935.81,1.68297
1070000,1471.45,946605,1368.89,-640.328,214907,564.305,-1291.63,68.5953,1.68359
917730,1533.82,677239,40445.9,663.937,85304.4,47077.7,11709.1,6786,1.68616
808522,1574.03,619960,42657.9,100.976,65612.8,21787.3,8214.8,5582.23,1.6871
1630000,2064.69,1140000,41617.5,8336.49,58603,22976.6,31709.7,2962.09,1.69005
824482,1941.53,609408,61435.1,-44.8616,62505.3,37280.7,18574.7,4501.44,1.69499
655241,1507.46,525206,31481.9,-285.325,23059,16945.9,5814.13,2636.14,1.69886
861642,1801.74,564545,39096.3,8349.89,119333,30369.7,10369.7,5535.03,1.701
1480000,1954.7,1030000,23172.9,297.144,93474.6,31168,6953.91,3490.66,1.7063
604919,1703.62,441834,53501.4,692.747,63886.1,27066.7,4427.78,6902.92,1.70767
670345,1781.98,546627,46887.7,578.721,58677.5,35134.1,4978.83,9358.14,1.70827
654231,2018.01,483325,24416.8,-58.719,38764.3,18180.7,10559,3240.28,1.71196
596325,1678.2,481223,35926.4,298.84,95415.7,94146.7,49407.7,12252.9,1.72504
590487,1460.75,734137,7732.03,7775.25,14005.7,4287.74,517.307,214.505,1.74891
700571,1596.71,420924,30576.8,1780.11,29297.4,25307,7654.84,3894.47,1.75168
774226,1477.18,682226,43638.7,9403.66,30065.7,28550.8,6413.71,5138.39,1.75688
690310,1509.8,471629,34702.6,-571.284,59603,11468,2052.99,1716.21,1.7835
788186,2330.56,827792,29630.1,1440.1,75261.7,28246.6,8000.77,5289.87,1.80104
674819,1539.53,637175,28920.5,5838.15,40860.1,19203,23453.6,1872.71,1.86845
871578,1864.09,620382,31513.3,339.698,61110.1,24325.5,5378.75,5105.54,1.87218
585458,1654.2,447176,35669.2,316.439,79677.5,15816.5,9280.73,4392.13,1.88107
594327,1767.31,432211,24904.4,118.733,41540.1,17633.8,14604.9,1429.36,1.88414
873673,2051.44,792605,56582.3,2909.65,95722.4,38509.1,6358.95,7327.27,1.8914
758806,1718.97,740191,29144,7127.52,40407.6,29808.2,4178.77,5400.98,1.90562
834921,1628.1,647660,50295.4,610.304,72270.7,43562.4,19490.3,6171.21,1.94055
672629,1599.12,503541,53975,452.556,59091.1,50820.8,10480,4859.57,1.96061
544840,1609.72,450409,60878,68.9602,57241.8,41032.3,4287.23,3625.71,1.98453
655935,1855.13,485931,39880.6,-154.379,69509.2,20051.3,6545.42,7311.63,2.01753
1360000,2310.01,1200000,103013,-853.05,93400.7,38376.1,21614.5,3349.49,2.02618
610758,1688.01,331952,24466.6,93387.9,15186,13627.3,-259.943,1460.56,2.02704
591795,1528.44,446538,15854.8,5021.55,12331.6,6133.17,3515.97,2237.84,2.03362
935836,1998.95,751864,25984.8,269.401,70089.9,28489.9,10095.4,2629.51,2.04034
568144,1470.21,445760,34589.3,475.87,350835,24463.2,10475.3,3763.74,2.04381
1150000,2491.7,1260000,83039.5,9766.33,50536.8,15333.7,4373.97,2873.72,2.06687
692025,1630.84,515279,33907.8,337.093,62761.6,17666.1,7879.3,3097.22,2.08245
976913,1573.31,751682,22993.4,7780.82,23572.6,3224.08,-1506.18,1285.09,2.08769
