"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
598654,2144.99,218651,15381.7,39456.7,45001.5,129650,40311.5,19786.4,4.34237
418536,1628.29,171775,17708.7,29365.2,37094.6,117523,44554,18707.1,4.34259
349143,1412.42,156680,9637.9,10946.9,18402.2,38881.8,19326.8,12294.9,4.38367
1.01383e+06,3349.95,495399,53212.4,92928.9,176999,432514,154537,83855.9,4.43531
347180,1416.43,103822,6868.9,19080.1,35285.8,65795.1,22461.7,9456.4,4.43533
319692,1305.16,145990,18442.9,6344.9,6164.1,14649.2,9860,18707.4,4.49125
307065,1233.69,140630,4467.4,20172.4,18330.7,39580.8,17605.8,2690.4,4.52947
1.54304e+06,3884.7,987011,48427.9,79092.1,104439,265834,93719.7,70518.9,4.53621
425318,1633.24,93391.5,7809.4,19734.9,26481.6,68263.7,25856.5,10109.9,4.53928
588994,1863.86,387556,9198,9387,42484.2,50273.6,15351,6426,4.61227
698069,2148.37,345418,19325.1,34168.3,38225,69601.3,36185.4,22070.1,4.6141
713916,2688.16,281208,23317.9,55868,68513,184162,68953.2,30832.4,4.61449
676438,2505.33,549456,27017.7,36097.7,46775,137190,49418.5,34201.9,4.61994
1.64125e+06,4003.88,1.45305e+06,76336.4,117482,180286,425040,140602,125614,4.63788
744493,2561.63,364417,38090.9,83256.1,110538,266893,138386,56521.4,4.6379
496708,1815.29,149392,21162.2,23420.1,28482.3,85008.5,36851,38004.9,4.66455
1.31718e+06,3520.91,367452,35505.5,65981.8,104309,258621,101080,37496.9,4.67623
1.30375e+06,3942.25,510485,42150.1,73948.9,80963.2,228368,76817.3,59092.6,4.73683
873428,3172.5,275840,34890.8,68535.1,87166.9,227960,91931.3,58594,4.74489
360498,1399.44,141059,9349.2,6633.2,9063.5,20400,12837.9,11888.3,4.75143
653624,1984.06,255482,23292.2,24940.1,61175.3,99173,32802.5,29588.9,4.76395
1.69086e+06,5901.14,869192,84059.2,186528,315700,643720,193136,121874,4.77228
795772,2689.77,268104,36496,86442.3,109989,292646,98620.9,59450.9,4.80254
482255,1867.96,146986,16821.1,43474.9,52890.7,136662,69214.8,27438.1,4.83176
1.00462e+06,2922.32,224348,29121.3,57270.1,134936,234800,70764.3,46260,4.83581
2.43872e+06,4407.55,8.41128e+06,33266.2,93426.2,22437.5,7921.5,34307.4,56060.3,4.8745
523181,1687.25,195010,14396,18949.2,27856.6,66765.8,21922.4,21175.3,4.87465
302117,1200.51,76364,12416.5,13688,18604.5,52119.8,17423.2,21311.6,4.87471
1.0694e+06,2575.27,425329,29859.7,36681.1,106760,199857,56021,40211.9,4.90663
414017,1535.75,157273,2830,3657.8,9489.8,18442.6,6678.4,2673.9,4.93236
412881,1538.4,102689,10767.1,18235.4,43239.2,80556,23358.3,16182.6,4.93758
435444,1522.03,72107.4,5288.3,16994.6,25214.9,45704.5,13280.3,7598,4.94546
1.11169e+06,3705.65,405705,28826.7,52102.7,78357.5,174170,54983.9,41233.8,4.94824
530281,1904.27,215743,9721.5,25862.2,23897.1,79449.3,25888.9,11581.8,4.95369
652552,2216.15,189216,21142.5,36090,66596,106450,31184.2,33678.1,4.97084
417896,1588.58,59712.2,9272.8,22391.7,28491.8,56156.8,19031,15225.5,5.00315
1.21957e+06,3909.27,627470,60473.1,139365,149886,415293,143743,97084.9,5.00317
870788,2656.49,213618,28012.4,42306.3,49506,139292,42710.3,49716.3,5.00792
676283,2121.1,394970,19816.7,28948.2,34539.1,89299.2,32979.5,27568.3,5.01506
285150,1165.62,150710,5022.2,11808.1,34014.3,51642.5,16785.5,3642.9,5.02925
503892,1707.2,191953,19783.5,32032.8,43306.8,103742,55100.4,33002.4,5.04564
421691,1495.77,170335,2420.1,2634.9,5593.2,9645.5,3373.3,2465.1,5.10193
1.29103e+06,2946.93,865253,60247.2,92302.1,96974.3,269890,112280,90028.4,5.15888
1.30616e+06,3820.31,965489,48833,114337,163032,351662,110468,78654.9,5.15903
692000,2439.17,237611,19360.1,46854.4,59479.7,139969,47374.8,24598.6,5.16468
313636,1250.67,83858.4,14254.8,12474.6,19546.9,41091,28028.8,24377,5.17608
1.07994e+06,3747.84,376193,45941.2,105494,159856,362185,214347,73850.3,5.19508
334590,1336.4,139689,19438,43696.7,56213.6,115608,36279.9,31136.3,5.19508
1.81764e+06,4452.35,970678,76789,143082,136602,404622,124690,123759,5.19537
472200,1864.45,150777,19359.8,31558.7,48893.3,115630,37163.5,35637.5,5.19954
442904,1662.61,161630,9784.6,29055.8,44933.8,95537.1,60207.5,12919.4,5.21059
883850,2982.2,221771,21501.4,46270.3,52684,135918,41927.3,31692.8,5.21719
962756,3188.1,341836,35531.2,79792.2,87985.1,244929,88217,54266.3,5.25427
929488,2985.41,259569,33386.9,73754.2,92400.9,193118,60063.4,50877.9,5.2631
377570,1498.76,58620.2,6541.7,11274.5,13180.8,41065.3,13080.6,10337.9,5.27439
871255,3093.24,368496,36928.2,85224.1,89401.8,219223,72125.5,53812.4,5.27776
1.08925e+06,3186.69,663867,53571,93088.3,142930,339676,124839,80469.4,5.27871
684645,2243.58,278566,17010.6,37487.4,66012.7,131864,44131.3,24221.6,5.27871
438298,1591,155714,11924.7,11148.6,22622.8,42044,18822.5,18338.9,5.34434
1.20179e+06,2766.41,741525,28604.5,56612.8,87611.3,205210,70402.9,42399.4,5.3762
1.00123e+06,3870.64,326428,34675.6,63773.9,84164.7,193726,64189.8,57973.1,5.38235
2.14326e+06,7278.38,1.11415e+06,258096,167064,160858,567812,302042,164438,5.38815
860170,2474.86,475448,25605.2,38224.7,74749,149125,74940.9,30804.3,5.40133
3.74003e+06,6564.24,1.70776e+07,78971.7,207312,83776.8,110402,107601,135632,5.41671
931050,3170.63,249994,28909,72620.8,98380.3,221425,95953.4,45184.9,5.44771
2.30525e+06,5306.39,1.05095e+06,79955.6,173155,267289,579846,179050,115880,5.44773
753950,2711.67,178296,20372.8,39402.6,48710.4,122049,55843.3,29387.5,5.44824
7.99511e+06,13790.4,1.36637e+07,17606.2,147906,33530,7260.5,74830.4,55474.3,5.45812
338371,1209.92,122733,4691.5,4831.2,14495.6,21205.3,14256.4,5555.8,5.48372
727627,2572.54,211130,14485.5,44970.5,94564.5,179379,47420.2,16759.6,5.49495
610832,2016.99,363154,12219.3,16035.7,36906.8,77939.3,24460.5,10289.5,5.50739
685300,1986.46,253709,15656.6,32357.3,49681.8,122012,40396.5,21869.9,5.50904
364619,1355.18,114427,11878.7,15276.6,25963.8,63699.5,20708,16351.9,5.54491
2.4062e+06,6632.79,799456,79208,213317,235299,568936,191557,114258,5.54495
