FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
1008730,596791,418384,3561010,2362450,273744,7385.1,7147.87,2962.19,15.8792,4449.35,20470.4
484316,264352,260379,2394700,1233660,140769,6458.32,8384.87,2285.48,427.433,4711.83,26100
829954,437189,372355,2547770,1516780,214893,10397.3,4590.62,499543,27.0594,4447.4,15572.8
1008210,561054,446721,3427400,2061390,273905,15271.4,7512.51,3043.37,244.937,10483.1,26391.5
874235,439330,531525,2846340,1609580,294329,14448.5,8949.44,4333.96,100.849,12009.7,78878.4
1236420,598159,338225,1535250,832028,191712,19093.6,10878.5,3283.8,143.809,10173.4,18479
833774,503019,156377,914098,551561,97302,3882.47,3867.33,9828.56,-47.6895,4143.71,6981.29
845701,523296,325413,1919590,1213160,201166,10128.9,4094.03,1664.05,-177.2,6065.06,12976.4
1173140,617072,407240,2817880,1421900,205518,6121.03,7571.23,2024.96,-114.909,3039.4,24050.5
486401,306026,221027,1274350,818096,140878,1353.74,65.7692,23526.3,-234.907,3269.38,4018.01
409610,219454,177018,1656450,951799,102941,7083.21,4411.56,18073.8,372.669,4320.08,8711.76
844284,513753,314223,2397470,1555950,209746,7886.96,7125.97,2210.06,496.58,3411.68,41702.9
1066470,657321,403236,2683660,1659550,247586,18014.5,11023.1,15697.1,-535.62,6502.06,23179.5
1003920,561810,684671,3996550,2122600,364197,12148.2,7146.67,3153.15,-304.565,6330.4,22907.8
792440,476428,430262,1804990,1089590,266195,6215.58,8048.86,15868.4,317.729,5141.43,23070.6
501463,348157,514729,3641070,2628140,367973,652.658,252.273,1315.38,-30.4889,-89.493,1669.69
1040460,504460,461588,2813490,1588490,250955,7982.38,7312.81,3677.02,373.417,2604.76,17220.6
908758,563173,215070,1115570,796806,156325,5556.88,3289.66,44002.1,-9.20498,5134.72,9435.05
1197110,651990,396114,2356110,1313200,216757,10842.6,9902.59,3906,-249.935,3537.14,53981.1
676565,441014,224242,1386490,913698,147917,5842.45,5596.21,1961.64,272.958,1725.71,46814.5
812278,458388,394794,2184290,1120530,211747,5083.48,9454.89,3196.18,363.754,2953.47,32802.7
