FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF-A,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
1315980,637855,531507,3190250,1674560,282955,8586.37,10.0366,12459.4,-162.928,-307.167,127.34,-153.592
1098090,582225,595690,3770280,2256470,357838,7613.59,-217.115,21546.5,695.004,60.7667,-450.978,-339.151
860335,466206,303587,1965730,1058070,171658,15674.4,218.476,1750.54,-70.3082,-155.936,-192.371,-997.912
887221,456003,401998,2379660,1227120,212576,5800.5,-138.503,13385.6,-9.70963,-310.024,-372.918,-951.922
1146750,441358,605706,4194300,1716870,252609,8982.9,424.66,23020.7,106.077,112.678,-41.0441,-572.852
635818,380541,255798,1616210,1035700,163726,2630.34,358.393,11335.4,-61.7906,201.821,62.4533,322.601
760542,424255,236417,1907160,1162870,141747,3683.69,73.5292,7045.63,-152.116,-236.483,218.16,242.495
648611,394214,298360,1947830,1138260,168239,5744.61,-224.637,1328.08,-301.476,89.7702,-400.75,-184.113
750411,427186,265322,1594830,995246,163609,13631,-66.0387,330.151,-774.285,-654.566,455.19,-111.508
1004470,535603,466693,2895920,1718740,286730,9452.2,-142.336,4225.08,-39.2656,99.5289,43.0971,198.894
702179,435680,418060,2307080,1364120,256844,5015.94,-585.907,13135.1,54.7036,30.4127,-344.739,-19.2372
810234,511868,493455,2668890,1778450,331899,8196.19,-494.394,15035.1,250.825,-410.71,12.1013,-404.14
572378,236114,521034,3946660,1883310,224570,11925.9,196.268,918.329,-112.909,-174.41,203.793,245.137
645888,382666,352134,2188600,1578750,258415,4941.77,-47.8196,11377.9,-512.969,-94.3417,68.117,-276.499
594226,403729,212000,1620060,1163040,153029,4282.8,-92.0402,2149.2,-381.774,-71.2194,124.606,-392.25
695357,434214,267491,1692100,1154430,185327,5669.79,12.1367,4126.68,407.499,266.9,-407.295,137.745
953068,575641,493251,3209200,2023590,314916,14974.3,119.635,9231.73,-16.252,406.332,-280.672,1968.84
676755,330922,386451,3315190,1791490,247974,4209.05,916.02,21827.2,78.8922,95.5156,399.355,-693.946
951021,534966,615236,3758510,2185270,359506,14658.1,752.605,5353.2,83.0353,-467.418,284.648,123.85
563485,393137,294138,1805070,1313290,215785,6431.15,-216.693,4358.24,-61.1925,-91.9395,-425.305,-526.303
776496,444261,206705,1283870,743632,127090,4431.24,-243.886,1852.05,290.442,-1.33729,-109.091,-166.92
731070,358141,357637,2447740,1605610,236041,8021.32,770.117,8307.27,-308.573,137.122,145.96,45.4864
643928,366527,261020,1541500,824946,145235,7915.88,-303.295,2184.67,63.4257,179.586,118.025,-287.618
389778,337167,250622,1619120,1411330,219774,20344.7,-74.3504,-203.143,261.972,140.4,-13.996,1348.59
768618,402223,225980,1274270,624386,108619,5112.06,-114.629,4128.17,-290.242,162.005,-201.982,200.665
1392200,670687,802782,4194300,2885830,422262,15144.8,348.31,8033.24,-795.794,349.539,344.79,-417.512
503642,392618,168061,995712,812250,137094,7651,-465.732,162.191,454.502,125.679,-604.386,1362.64
984827,554929,382766,2263640,1221240,209187,6958.65,46.0537,13401.7,245.236,-137.96,-141.561,-76.3723
1248250,564541,539896,4194300,2373130,286885,7653.47,849.666,23599.6,343.734,158.844,69.1343,-631.677
903763,415179,420249,2597550,1092240,174667,3022.02,-237.413,22821.9,-435.442,173.983,54.199,191.27
725799,483436,412747,2416880,1693100,292818,8590.46,-135.507,2449.23,-22.0021,542.386,-266.651,346.155
860445,453922,485700,2861580,1464380,236760,8736.74,-582.159,10660,-3.42912,-148.314,13.462,-477.057
498847,355371,347933,2088410,1570510,260299,24527.5,-915.082,596.056,-113.234,-3.00813,632.823,-1355.67
624496,349531,316450,1996790,1184060,188332,4180.13,96.9719,10005.4,-229.553,-94.7782,-33.784,176.231
1149920,608024,335341,2678560,1458280,171808,9200.81,37.1047,4947.16,50.1346,33.6355,68.6606,-331.03
1020800,462411,400648,2264830,1249280,222142,6983.05,-108.367,13205.3,-234.279,243.114,298.088,301.801
951169,546527,613810,3855020,1960890,312911,6895.16,147.635,23473.3,101.8,242.485,80.7538,353.933
468650,326225,185177,1123220,768615,128434,4408.56,-316.778,947.625,55.7493,-250.718,120.135,129.123
920282,473140,525811,3699180,2210200,308604,10381.6,671.956,10524.9,-68.5299,-27.3916,396.417,242.005
789380,486385,224340,1621550,1008470,140599,4034.4,729.537,10453.6,34.0494,73.8131,686.364,79.9216
569587,390588,144925,1076310,800386,106572,4647.06,241.896,4823.67,-472.57,259.739,404.288,-4.67041
638087,387143,215473,1917550,1141790,121327,4354.5,208.956,4811.45,151.846,-10.1829,245.891,230.702
872698,479821,546882,3003090,1938040,358207,8137.2,-330.792,11435.2,-121.633,-36.8645,-72.0184,638.286
1016760,481319,340250,2369250,1131340,169843,6025.13,-121.557,10989.5,138.889,9.54554,85.8512,417.113
941967,413724,506155,3132270,1628130,254810,6149.86,-236,8706.8,-291.654,-116.76,5.2677,164.896
869271,555756,348791,2326900,1624680,238263,9810.68,-425.91,1586.81,-203.801,-150.14,-139.554,141.25
688044,397234,280394,1726740,1072310,171566,3158.62,481.389,12012.1,-59.4009,18.3884,-175.243,-18.9727
1024110,587205,546901,3724850,2344420,339864,8893.67,251.595,11390.3,60.7407,564.115,62.1472,426.207
594624,353203,565687,3545220,1842570,308919,11879.5,-165.236,824.252,-187.313,400.513,-43.8736,501.314
935717,496666,564730,3500740,1996560,323610,7805.32,323.901,14276.3,155.192,-137.715,-71.6195,361.104
717311,379193,458627,2633770,1501740,247273,6681.23,180.638,6107.79,134.31,128.673,-298.709,157.65
1070470,430794,529184,4194300,1692420,228631,4509.39,532.764,32180.4,-457.39,220.221,213.028,36.7656
733668,345164,416255,2962760,1485880,212408,7614.22,106.947,5018.35,439.864,63.1589,31.1253,169.91
597215,344528,241861,1888750,1151120,144596,3770.53,478.885,6804.51,-636.923,60.4067,380.353,71.7954
1250410,487434,794164,4194300,2213430,390947,12247.1,-22.5555,18504.2,-111.663,-82.7453,-528.732,-668.459
786698,350661,471591,3000610,1598300,249193,6379.41,-95.0868,10440.4,-401.972,-401.72,125.803,-166.848
1029870,466250,482271,2834300,1305900,217649,7183.54,-299.693,9693.91,-105.086,107.457,-10.0924,70.2132
710615,379648,310335,2356770,1460500,199959,6581.86,99.5272,2024.78,90.9513,-258.491,13.5766,252.898
893644,482644,311837,2036020,1082690,166590,5901.53,212.762,7092.31,-305.91,295.377,-168.308,-225.829
627026,376143,266147,1631360,1129050,184444,1298.76,44.3907,23705.5,46.6403,231.241,-180.759,-294.944
1139630,620159,825467,4194300,2646100,454482,16503.2,-364.131,11150.5,404.083,-83.092,-287.057,27.967
762248,513709,246833,1508690,1099610,181335,6038.59,-528.278,1735.65,283.731,345.362,-76.3041,-393.202
886187,515882,376182,2364380,1454760,236528,9403.83,24.1251,10318.4,-45.4318,401.631,-391.706,-119.879
405679,284468,179287,1125640,817774,131368,4814.81,7.6143,3511.34,340.433,215.613,-160.254,131.503
1187190,645394,473744,3235240,1973390,293703,7791.49,159.575,15838.8,-45.8297,129.22,-205.097,-435.659
677435,451960,297308,1718060,1182700,201908,3617.08,-425.338,12854.9,-620.412,470.307,511.978,386.598
375465,147565,207595,1299580,557844,89150,6397.49,-279.71,40.4035,199.368,-392.155,-163.451,511.722
814549,393718,187357,1085380,412137,74564,3403.19,-298.485,5379.58,85.6187,51.1719,-34.6211,238.511
649052,405591,285512,1790210,1366970,221718,3466.35,-211.998,9345.58,-61.9989,44.2988,-78.9591,410.208
653063,394002,233573,1510030,912390,143138,3394.72,60.977,12698,-107.013,29.0913,-30.6877,-298.709
542110,249455,245138,1613160,878557,142031,6025.22,235.636,8483.94,-325.852,90.8121,174.149,647.38
784232,425448,379736,2432770,1377790,219102,7300.71,-481.775,8436.45,-168.626,-37.6478,-23.0722,360.699
666795,389551,249692,1576260,828614,133570,4679.01,-79.1027,10502.4,147.505,149.699,-111.895,52.6352
1054750,524554,478682,3454590,2110520,294873,10582.8,277.306,1606.82,72.3221,155.605,169.036,798.76
685755,270478,236683,2327740,1320740,122278,5094.92,-358.614,5642.38,-75.0932,271.103,169.148,24.9089
848723,444742,441400,2321760,1225280,237863,8124.04,-197.656,12023.1,-273.444,-220.517,283.659,499.686
937767,596634,528895,3578970,2240930,334145,11098,17.0876,11411.4,433.18,152.56,120.981,476.114
927993,569204,379834,2471840,1487310,230583,6542.85,-226.669,11801.8,-241.903,-334.281,21.98,-414.824
393215,257518,300556,2470550,1524490,189413,6989.02,638.492,3696.42,289.864,-89.6495,-121.79,-220.161
810089,491992,416769,2604520,1570200,255476,7749.98,-145.63,10914.2,-436.555,325.159,185.076,-248.163
787590,493150,207557,1441440,1038780,152598,5755.59,-206.592,819.521,-148.715,-164.19,35.0149,-92.7832
1074760,413203,502405,4194300,1906750,232924,7194.89,71.217,20207.4,126.418,245.44,-311.819,-356.267
979134,583801,376079,2213620,1436590,243160,4114.35,-151.217,12786.8,48.8918,-384.653,224.018,-44.6146
622271,368007,384893,2256520,1363630,224551,4728.49,-303.553,9092.67,-60.6726,-251.1,113.672,-218.351
924639,525089,433924,2391560,1328680,238599,10386.2,-764.105,8086.99,-111.214,-187.195,8.17603,967.116
857731,545140,483137,3295410,2270150,349894,7182.51,374.051,7348.06,-371.967,-154.345,-174.412,299.845
743228,446215,232414,1859180,1284770,155922,4655.44,-172.854,3393.77,22.4964,17.5255,-310.497,137.201
799833,477539,376678,2470930,1484970,217406,14979.3,1879.34,7537.67,192.379,-201.13,598.032,-1040.29
1187070,536706,269104,1821910,883500,135209,6976.9,-139.232,3977.4,-514.064,-302.179,182.866,-94.0722
1028160,495555,448466,2598540,1213360,211279,7365.65,-123.128,8113.7,-477.034,144.955,248.082,202.634
648522,385189,294269,1972490,1356890,201233,5732.67,239.035,2943.75,221.278,84.1453,-306.167,-120.806
889391,444120,411783,2344760,1420280,256937,8029.59,37.734,9661.61,-137.338,77.9581,210.24,394.146
921987,409512,438339,2492890,1133950,200265,10833.3,-587.604,14285.5,314.029,-188.36,-309.92,-942.906
717394,417566,323967,1848580,1168460,205906,8553.35,377.873,4284.65,540.993,-215.433,-60.7395,426.02
475796,290636,171583,1024770,628744,105131,2884.39,210.241,10248.9,-269.503,-100.12,-178.656,146.659
806955,513514,594344,3550900,2277780,379422,12515.2,220.678,11082,512.613,-417.677,-212.948,-305.031
897340,485170,418984,1991750,1116160,242245,6129.98,372.186,9799.69,53.3561,-348.104,-29.763,-559.494
931980,482688,376649,2930500,1692890,217254,8962.88,620.196,5959.88,545.543,79.1981,3.79782,-545.217
748691,431884,388028,3071610,1542590,182403,7365.91,428.798,4240.78,-67.5747,222.003,-183.462,-192.778
1275640,579487,593906,3574370,1344880,226961,14505.9,908.422,9581.07,124.278,-133.272,152.997,403.466
862546,490593,377859,2818530,1661650,239607,5875.91,75.0536,11708.4,-111.716,338.793,-265.864,-674.945
836367,378585,374803,2750870,1244330,186849,7772.79,317.346,8081.52,-70.7239,-148.165,-31.8625,312.216
915978,543357,386438,2356360,1385970,228899,3763.22,50.0836,16703.7,22.6418,-465.06,20.4262,-7.77584
1282470,604530,650252,4194300,1977360,306994,9861.26,-360.13,8994.84,-442.734,216.776,-204.717,-81.6938
1134870,480814,503008,2866860,1059010,190614,7758.06,-362.279,10296.8,106.816,-189.891,23.1212,85.8683
730742,423736,387826,2177730,1481850,265897,10638.8,45.4846,7146.02,-51.3719,33.5105,-274.137,-408.046
886861,393851,301494,1539900,940448,190089,14665.6,-6.32264,1359.94,-369.449,-574.869,136.496,-501.879
581610,341675,290999,1583460,967593,177302,3307.65,-474.734,14892.4,104.152,197.515,-96.7104,-435.046
1074690,418439,692293,3960160,1912750,326352,11158.5,-1302.08,18590.5,-477.173,-282.207,-101.533,982.094
1220710,491247,562861,4194300,1807660,264662,10868.8,625.347,16392,-347.353,-238.765,890.682,-791.106
801616,393686,397751,2366000,1413890,243988,9429.55,212.427,117.63,167.086,10.5195,419.58,-90.2078
1012850,560404,484479,3948480,2217450,273982,9246.25,664.79,7374.83,-38.9095,273.762,104.953,411.224
1230330,693863,521178,3083440,1969500,327212,10764.8,-183.305,9531.77,-398.881,-26.9979,-432.643,245.553
1039520,542576,445566,2790440,1554720,256480,7344.23,-26.3094,7915.46,287.735,86.328,60.4185,387.442
783119,375880,441768,2574140,1488160,246872,5219.14,-4.74497,9523.07,-252.966,-67.0324,-277.439,-350.81
1114940,653366,261924,2616910,1606780,162363,7625.35,280.4,3210.15,-43.3958,143.893,-129.417,-206.447
684404,328497,389097,2249490,1279360,217139,12509.9,-415.825,11142.8,30.019,-441.161,66.5441,768.511
884549,446691,157520,1156370,491368,69908,2123.29,24.5095,7416.34,-69.7945,-67.7601,-170.863,442.261
560590,335118,239343,1379550,941074,163180,3725.08,-143.318,2666.44,-139.324,-147.435,-57.6734,20.6949
799810,404847,346139,2329010,1204120,188160,967.335,200.243,28859.8,-207.321,57.7851,104.191,-289.752
665663,416965,276356,1770470,1201000,190700,3578.37,-35.3631,6954.78,-229.365,-114.741,-22.2657,285.931
476489,283335,150662,1092860,749234,105254,1963.89,253.365,12748.3,-529.602,-379.898,330.358,-26.1536
754840,399370,407519,2456050,1320750,228108,9345.77,-295.327,6538.82,-72.7577,-324.278,-105.938,-403.261
709422,363833,469913,2762920,1669580,286930,14481.1,-465.915,3542.72,-108.783,-644.624,-20.0934,1710.06
531135,315022,282833,1557790,968765,175670,2542.42,-407.158,15336.1,-506.28,-437.89,265.249,-311.332
672959,404158,275432,1720220,1131850,178627,3893.04,424.686,8617.85,242.154,-416.975,27.0529,-313.242
838560,444580,442852,3625160,1972500,233152,19671.6,1431.75,13783.9,-322.492,284.754,652.613,422.15
698521,312436,372412,2208210,938100,172647,6130.24,151.433,8254.5,374.105,-203.93,-308.994,-0.64753
795759,438752,418876,2613130,1418570,237665,6587.29,94.9184,7658.11,-491.65,256.743,301.585,-274.074
930684,428301,404384,2582770,1398830,215253,8115.49,365.471,5696.2,60.7001,394.172,-306.471,551.777
1205270,507899,446035,3002780,1370790,208803,7983.72,527.808,12967.8,286.825,23.0196,-204.562,-225.958
1305460,658200,483099,3107800,1491570,230708,8810.54,1.86043,5192.94,767.576,82.0949,-723.975,122.325
1156460,517012,432802,3002220,1393990,207592,5164.12,484.21,28163.6,382.245,494.629,-307.722,-322.091
698883,438523,234726,1528200,1065640,166829,2402.67,503.659,10786.8,78.337,43.9466,-77.8405,-212.083
891758,415640,353992,2101290,1229470,206231,5000.4,-231.052,12723.5,-357.398,-341.298,-110.997,-217.938
1327910,632034,582509,3318910,1690860,291275,11796.9,169.544,11241.7,43.838,40.1618,-81.3202,-23.5322
888027,435766,458747,3164400,1688090,250548,6920.37,-186.19,8150.73,-145.206,-155.085,-302.388,227.803
958106,592074,365317,2348040,1355040,215753,6155.74,-326.659,8760.72,285.226,234.152,-143.162,-88.6382
1059010,481530,477922,3221360,1380820,198632,8547.87,-139.047,7066.84,-136.313,105.629,55.2305,174.157
684920,271675,566784,3484790,1463770,232579,10830.2,-429.856,11369.8,178.51,-645.594,15.119,-1051.17
934706,531422,373990,2206310,1299750,219894,5839.94,-277.469,8538.1,100.875,64.5183,159.107,-374.094
1079380,514249,509620,3035750,1613380,288278,8879.41,355.314,27526.2,-264.258,-40.021,714.918,-567.489
1013110,559004,574692,3359060,1744650,313117,10315.1,-32.4449,9164.65,214.654,461.536,-272.767,-155.979
1036230,556563,433960,2635260,1671920,273395,17553,537.224,8566.51,36.5177,-448.152,51.053,985.746
907732,405666,306111,2370020,999535,128992,4224.51,-86.1695,8309.15,-116.784,-396.551,-19.6725,-666.232
639413,356201,374074,2587250,1569100,227697,6506.36,211.523,9877.13,371.207,-251.346,221.595,-50.1923
613893,385700,237441,1458660,950373,160169,3664.54,-423.536,5087.87,-144.772,271.324,-1.90792,303.614
449315,322011,250446,1534340,1098130,175024,8141.54,127.051,1784.96,-75.5112,369.051,-515.457,-146.066
385943,265304,162661,913968,653588,115047,4031.71,-110.857,2194.09,35.4972,0.903732,-308.143,-337.07
1234800,692290,536492,3713070,2051540,288705,11942.5,682.771,16748.1,-212.139,-101.504,396.604,-685.455
776216,492537,273280,1564790,984838,176592,3748.5,-285.901,5547.79,-495.682,-120.413,310.968,178.982
602026,399398,199175,1360080,1048750,154476,4524.21,-192.763,1538.16,-71.8658,83.2821,189.66,-161.462
828678,493406,275107,1703820,1070690,176564,5245.75,304.191,6977.11,-49.2057,-106.5,-77.6401,-373.585
666328,357490,267370,1572230,1015370,171380,5403.75,-131.046,4854.66,-99.3189,170.783,-25.2415,-139.757
1080000,503588,527547,3243350,1582220,258873,8524.54,-258.812,9158.14,-410.271,-369.497,-132.391,-99.4088
713924,388312,225386,1126630,628645,128595,3768.7,60.2893,4772.56,176.817,235.883,-22.9592,-37.8463
1204780,640610,590719,3879620,2327450,356062,9049.6,174.604,9625.64,-150.618,131.595,-120.23,295.734
670322,429100,346014,2877200,1805260,220181,5784.16,136.848,9941.07,-153.764,-31.4979,222.641,-327.296
1163790,712693,393829,2019220,1027800,204978,3415.01,381.323,30366.9,176.033,-28.8714,63.6656,167.676
808384,446452,279296,2109640,1219290,165395,4090.89,-7.14026,13926,14.9013,-36.3164,-53.9614,-337.515
839329,465757,304398,2126420,1232770,174898,11337.4,703.947,9368.17,-281.022,-67.5326,214.884,-1014.25
756983,459621,427605,2535280,1657230,280895,6985.25,-50.813,10285.6,-514.956,-468.844,14.0584,-139.4
1190230,669942,496957,3681790,1963060,266682,6642.56,459.621,16479.3,-158.552,-223.385,-351.721,-271.166
1334120,700202,707740,4194300,2524370,318338,11461.2,94.6022,13671.2,-171.864,118.016,370.356,-615.11
840375,499675,367748,3002780,1629360,186313,31838.6,2740.59,3294.14,-346.522,633.442,1458.36,1190.9
1012950,511513,461600,2998410,1794780,282004,7890.34,64.0599,10815.7,-363.85,305.616,163.641,-25.0959
651525,415186,271421,1703620,1240950,198455,5392.07,283.452,3830.55,-213.135,340.262,-169.6,595.508
912193,424224,292489,2223820,1320880,182558,4313.7,298.361,8729.17,-571.535,44.3779,399.401,25.4685
906820,442059,430701,2486770,1419630,257292,6995.58,-293.42,7188.48,-449.581,25.9717,32.5616,46.9442
754428,411864,421180,2398280,1504200,273064,5437.75,-555.893,9059.85,-511.501,1.37501,74.3552,318.146
779585,464413,252601,1859920,1131550,149234,5257.11,136.989,2470.59,-746.226,211.05,161.957,55.3171
810166,472399,410654,2479000,1341900,226389,6663.58,-861.953,10930,32.0254,263.291,-306.035,-305.461
619876,384014,262829,1935090,914228,128916,5745.92,-169.713,2537.95,-454.808,161.186,-42.7415,348.785
778455,308758,476725,2886880,1178920,204621,8267.78,71.7823,13413.9,-258.841,332.488,33.9397,-18.2127
1223470,636309,523217,3507810,2007460,291716,10913.3,416.646,10413.2,40.0453,191.582,-18.7458,-534.703
1019520,399201,253537,1822840,721323,96223,5425.03,127.081,5364.86,-607.35,231.655,-26.2294,-456.05
524057,321821,207930,1533460,983796,127295,3611.57,62.1012,5535.8,-48.0562,136.834,-96.5511,167.107
740745,471896,282147,1556350,1158360,213540,4384.31,-374.478,8756.62,-760.486,588.179,-43.1338,171.013
798502,478903,467659,2766440,1555650,261924,9568.68,-598.049,7429.67,438.012,235.94,-141.314,-471.084
889654,464491,407956,2445790,1432640,240125,4513.5,68.5124,15137.6,-290.182,122.759,286.368,-375.357
927072,498363,399382,2667130,1483920,229205,6517.78,-408.895,6390.43,223.053,3.84391,-265.526,120.983
1092140,614059,560328,4194300,3117380,313312,13101.2,2431.73,20019.3,-135.58,689.769,1415.03,-1851.83
1190770,482180,504559,2944250,1090160,190838,9402.26,-40.2579,15926.4,-730.743,-122.859,84.3633,-304.658
493593,324502,236489,1771950,1220160,160593,6052.06,908.597,2509.08,-24.7142,352.768,147.847,-362.851
1072140,576368,596840,4030990,2688910,404902,11249.3,47.0334,4591.63,-28.7539,268.733,-24.5781,531.686
669018,309855,288376,2322460,1572370,194288,6275.48,413.639,8603.8,306.104,-464.635,95.4707,-759.798
750155,415713,367269,2150640,1139520,192267,8242.87,-526.646,8524.89,-79.4508,-287.023,-128.31,-545.746
757159,463102,506503,3104320,1975150,316173,8992.59,-314.087,4109.44,1.34518,-268.591,-68.1397,-168.02
952938,495656,311494,1565620,840058,166071,5199.94,213.438,10534.8,138.013,26.8645,120.743,-215.125
1023790,493881,285032,1720080,822549,141105,5165.87,-125.289,5973.29,-190.668,-131.527,154.092,70.263
776498,441914,213747,1848160,936438,111121,4329.54,-227.833,3624.87,-159.078,-409.422,394.215,20.2514
739362,433724,453491,2797520,1671980,266547,7749.05,-178.194,6258.28,226.73,-331.095,57.1726,-88.3107
1109580,592630,586374,3635540,1634320,268292,7707.62,-519.569,21074.1,-938.518,-99.1424,473.361,185.28
636243,408540,305046,2483700,1473180,177104,4082.01,724.212,15073.4,-39.1199,-456.738,635.732,-337.802
1060600,420616,767313,4194300,2387920,302570,11436.5,1922.9,24060.8,-848.739,824.837,1018.24,-1625.34
1207710,518910,436546,3502630,1536720,190971,10247.5,238.895,3756.98,-562.08,-4.25194,173.286,-133.017
675920,393996,257974,1427510,839921,157571,5276.83,85.3454,3300.81,-14.7958,-90.5972,113.303,-554.528
796999,489167,404476,2598070,1534550,240742,8581.46,435.425,4455.38,-371.745,-107.603,122.624,130.519
1144760,521292,527857,3198260,1466080,250685,9316.71,-108.331,6448.54,-159.619,-62.6276,-259.256,-498.862
882920,405298,360830,2067150,1195990,209446,6351.67,-521.016,5850.16,-43.7309,205.868,-122.998,122.211
557269,420640,122940,856354,657309,93496,6637.69,249.774,1296.97,-282,89.0935,527.665,458.636
1058160,407002,773421,4194300,2223050,348295,16203.4,6.57533,7364.69,-258.793,653.131,152.86,281.254
581854,393054,227658,1603140,1156420,160382,5121.66,275.121,5768.05,-322.997,393.968,114.006,-110.137
682466,393344,292270,2388780,1521280,181786,5901.32,333.949,5932.72,-163.546,-45.6325,388.439,39.0839
1095330,484599,533483,3223340,1697280,278450,8663.82,-356.037,8213.24,-60.3838,192.911,-30.3305,553.769
939575,507837,345903,2274440,1249560,194764,4321.42,541.191,14376.6,609.976,-204.641,-250.844,339.172
724181,326003,395937,2240760,1143210,197802,8145.55,-343.135,4227.51,255.051,-131.076,-354.748,-69.5558
893410,449878,351605,2328420,1208420,184316,6580.72,-670.891,5242.75,112.145,277.348,-6.34679,141.374
812540,531177,361016,2064350,1267890,228371,5590.73,-514.467,9319.71,-48.5888,-268.426,-2.51433,219.284
924696,478439,578543,3548440,1921240,318978,12842.5,271.464,12918.3,-610.518,-276.984,623.394,107.924
825936,388925,557611,3340570,1522040,264216,6382.57,-184.728,16831.4,0.780838,-239.439,-138.627,-177.608
744089,466695,279368,1955020,1287590,189344,4796.06,-7.07442,4578.58,-3.43039,219.329,-226.687,10.4653
909178,546292,492056,3112440,1724020,282575,10346,399.544,12270.9,-152,-121.08,50.4058,120.686
1041940,570477,407357,2403050,1342060,233168,7148.29,-60.2211,10447.8,422.112,-495.608,-440.289,75.3026
864498,453404,350422,1896770,918667,173093,3203.02,-281.273,19706.1,380.92,-243.198,-313.028,-23.9348
635074,347590,260451,1478720,845251,149507,6101.18,-280.995,1600.21,393.416,-268.266,-343.675,-233.017
456215,273884,253127,2265900,1506400,158747,3097.39,493.757,9323.56,128.399,-44.9763,170.318,-326.401
543761,246515,433222,2462900,1302670,231713,5790.77,-454.981,10125.4,-44.4291,-217.005,-45.2388,-286.493
502041,326020,317634,2615860,1572440,192243,3593.57,846.634,16577.7,170.038,293.248,-6.23506,-403.259
651526,382606,203406,1335900,860255,131018,3801.12,358.499,1379.71,40.6214,-439.615,103.843,435.809
1291840,564588,729332,4194300,1743500,266706,16860.2,-368.547,8312.68,337.684,-274.83,-420.796,382.315
463144,275541,310841,2498740,1426690,195752,6939.38,798.109,160.067,174.312,-472.365,144.668,290.277
1040900,378499,436456,3946390,1807440,208668,8259.43,207.308,13065.7,-675.819,-532.334,175.159,-367.153
584580,389915,253221,2019020,1386670,172193,4969.03,72.1079,6316.36,36.3917,286.281,-99.7913,-470.056
1032170,607408,326579,2528260,1738000,220390,9061.33,256.882,7235.6,-60.8003,-295.992,12.2581,-254.329
814651,425010,416569,2340200,1333810,236143,6660.75,-916.8,10790.9,-134.616,211.154,-219.335,-435.487
1132650,520442,510348,3063940,1495090,243849,7321.02,-555.86,13798.7,358.621,256.339,-480.151,130.293
1046990,531781,381178,3046400,1511880,189933,6739.19,-215.336,7316.66,-232.538,-262.618,69.2308,59.7158
859844,414912,267128,1551090,902257,156104,6103.95,-688.775,4560.36,-195.56,-359.009,277.321,251.305
1048310,557954,657697,3885020,2422030,421663,14767.9,-53.7269,5170.3,-127.503,-164.612,68.8463,-30.4907
790126,510844,363856,2908260,2057680,249846,7267.15,344.864,8176.69,61.6307,-0.805364,-251.332,-318.293
912954,495620,587274,3642930,1862550,289436,11290.4,-420.158,24694.8,-156.526,87.7377,61.102,-914.665
1151010,492870,667804,3811050,1809160,324541,17008.5,-347.922,8834.17,-426.008,86.3527,163.196,827.399
551902,358285,385571,2249860,1516190,267794,4760.1,-35.4845,11096.1,101.284,95.5576,110.159,108.74
1127660,616326,609959,3309320,2095670,390545,16930.8,-666.507,2592.59,166.339,-257.368,-294.47,-235.027
1012680,501868,422408,3053310,1478310,208963,9013.83,188.126,12381.8,-231.865,554.266,112.857,-227.553
979243,537232,497895,2944290,1741190,297555,6847.2,-642.588,11256.8,-149.33,-198.955,-154.521,308.558
615659,410794,179559,969833,694219,128931,3460.94,34.0101,7027.54,15.7422,337.661,100.349,-336.867
486678,302524,379398,2941890,1900440,247113,9608.46,475.508,3973.45,657.836,50.8634,235.287,165.029
1167180,460557,526872,3667480,1475710,231323,9815.38,-380.866,9265.88,263.387,-24.171,-181.585,583.907
1031290,531683,378760,2772670,1455460,196545,6053.52,-63.5789,9468.53,403.199,41.3702,-168.255,-347.039
1138120,568553,535949,2677420,1213010,249201,5939.29,-426.932,22307.4,-301.48,50.3915,100.824,259.289
1057680,476100,558123,3303150,1303430,206975,9724.3,-490.476,17122.4,1373.08,-94.6096,-582.305,-0.766681
645234,460782,111862,669084,495675,81484,3535.22,27.6307,5299.03,-156.813,-560.479,254.002,-447.452
532014,386991,241541,1400530,1093560,187720,6052.19,-27.8212,9385.84,211.995,-539.747,-281.984,-139
346130,208225,128824,1092610,748052,88578,2435.81,42.3591,9199.49,112.425,181.256,214.992,-519.292
597100,362467,259259,1594310,1100060,174944,3394.82,-236.475,7477.34,145.74,83.3473,-63.4923,-349.505
1258330,563068,485145,4024120,1997550,220806,10813.4,550.622,12630.7,336.447,-1.69641,192.913,-494.854
537062,408876,218006,1365110,1097860,172802,36632.5,4505.62,-261.376,-1042,302.181,4231.48,-4080.61
877782,442759,355428,2245520,1043760,173952,5524,-412.696,6154.26,-79.8851,379.194,2.13656,-68.9424
773054,408772,400434,2288270,1464930,261810,7273.29,23.0912,9075.08,5.56821,-370.878,315.849,40.4841
601416,325050,331901,2396200,1490050,204242,3485.55,115.371,12735,-133.514,54.7225,-287.961,156.897
713548,428050,505400,3794860,2365270,313313,11766.8,1215.54,14254.2,294.681,281.279,479.196,-439.383
489760,365545,193103,1516400,1161000,150320,2043.2,504.476,5519.56,61.2208,-91.8776,369.629,427.182
643500,406761,314434,1890460,1295780,215630,7231.12,-457.025,472.204,17.8344,8.59143,-107.741,68.9649
567041,318082,488041,3051980,1890330,305027,8672.72,-241.671,10860,-92.2003,-344.469,-145.59,-324.249
595656,345966,418639,3294680,1891630,239950,13953.6,1106.14,1607.1,25.663,79.1155,837.368,252.622
