"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
347639,1403.23,71537.5,676.083,1022.62,267.887,287.08,952.528,1464.2,4.79809
1.62676e+06,4685.95,398171,1679.02,7887.08,1413.04,3029.6,5772.1,8690.61,4.80123
828722,2114.34,436691,1742.68,13615.9,4080.53,3226.23,2835.21,8595.99,4.80145
535666,2126.85,238363,2570.15,5164.87,1016.09,3021.92,6392.51,4218.94,4.81262
355336,1397.63,78735.1,216.614,626.149,107.639,493.085,575.661,1054.94,4.81754
857760,2448.83,458854,1586.17,5599.36,1127.36,2296.49,2989.91,6228.41,4.82201
606230,2433.59,197389,580.267,3326.68,214.035,1392.78,1633.6,3640.21,4.8529
855064,2907.61,112656,722.077,1856.72,291.631,778.802,1441.18,3731.08,4.90513
729118,2436.23,232667,1634.98,5265.34,701.205,2120.42,4739.39,3784,4.91968
2.84919e+06,6890.3,862238,3722.04,16048.8,2046.09,4654.01,10400.2,11653.1,4.92389
699356,2653.86,278518,743.202,2958.46,1039.63,1154.99,2562.21,4495.17,4.93857
319704,1252.47,78314.6,1532.68,1730.87,633.431,2847.84,3637.47,2713.16,4.94956
732981,2743.48,445579,2155.46,2683.57,906.282,2124.48,3914.7,4537.27,4.96496
754446,2422.46,263903,1020.41,4480.97,766.037,1350.53,2142.22,2939.3,4.97334
932957,2487.16,537452,3707.22,11000.1,2489.23,4235.82,8871.05,12192.2,4.98386
660320,2348.39,250432,1938.76,3998.17,685.167,2199.43,3735.46,4720.97,5.00335
1.42662e+06,3963.44,867815,1245.14,9735.75,1039.53,2260.71,4654.7,6681.23,5.00867
336702,1323.03,147359,444.031,2916.52,176.301,768.18,2090.72,1328.9,5.03814
811502,2156.64,591004,2792.45,7896.34,1487.85,3659.47,6039.99,7919.7,5.06389
519684,1729.94,220743,488.948,1726.61,385.082,460.34,989.691,977.213,5.0706
335734,1313.51,324019,82.7251,1507.26,67.9762,245.24,450.348,213.568,5.26799
1.6746e+06,4115.2,3.76912e+06,4233.96,19213.5,4826.69,-3251.54,10827,19768.3,5.30671
954314,3260.87,304253,2269.08,4422.2,691.828,2398.01,3907.7,5044.11,5.32424
347024,1413.27,102688,1214.24,8062.4,3620.36,3154.92,5292.42,5705.36,5.33476
353474,1390.35,217376,833.855,4496.65,1018.38,2037.12,4056.01,2622.18,5.40517
348816,1380.42,94895.9,140.093,1119.54,158.239,524.619,585.513,936.98,5.41225
500042,1919.09,136603,424.971,1572.16,413.414,639.395,1602.8,2424.22,5.45407
368887,1370.73,141551,314.906,849.658,331.379,142.546,934.869,827.084,5.45502
925624,2530,406658,1580.13,6055.79,1007.47,2083.73,4056.06,7042.02,5.45666
407184,1487.6,76232.6,950.553,2172.46,464.149,1097.08,2957.25,1266.53,5.48052
448728,1744.11,173951,530.492,1849.53,701.806,514.23,1487.14,2607.98,5.48558
369972,1487.09,82659.8,476.039,999.086,49.32,391.466,613.977,759.316,5.50995
599655,1810.49,270276,942.399,3379.64,636.692,1361.06,2422.37,3345.64,5.51764
746895,2098.3,261304,1674.83,4455.74,701.934,1677.71,4113.43,5743.66,5.52083
641803,2097.45,433718,3934.09,14968.2,5432.11,7860.68,10973.3,10580.8,5.5226
652194,2525.36,207896,467.453,4042.15,547.488,949.719,1656.15,2883.73,5.62393
1.00794e+06,2811.43,509809,3732.08,12661.8,2685.33,6550.74,10129.3,12032.1,5.63945
321064,1302.08,67600.3,343.475,1389.53,233.198,386.68,739.218,1044.37,5.65609
376916,1545.88,90852.1,365.808,2237.61,396.826,141.841,1084.18,721.585,5.65734
1.00696e+06,2898.2,251893,1004.71,9649.24,603.545,1187.78,2021.84,2673.12,5.66255
302172,1198.61,99542.1,1539.98,1976.69,1766.33,3082.42,4722.52,2868.81,5.66663
300838,1221.83,161571,480.045,2279.94,752.689,1000.21,1787.95,1525.62,5.71537
414070,1461.09,131458,173.466,1163.59,217.771,374.591,762.809,860.148,5.71666
398720,1557.5,147061,818.505,1924.16,313.218,911.083,2115.64,2383.46,5.73775
813564,2466.16,361432,664.478,5933.13,1191.05,862.391,2818.68,4295.83,5.74154
424788,1684.25,122187,622.28,2014.08,193.569,605.525,765.452,1172.16,5.79715
