FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
913790,529559,267528,1324360,780533,165862,5434.5,11913.4,2025.13,41133.5,5519.13,-444.179
442074,304419,191524,1156580,809854,135335,9732.68,1325.19,5268.98,24902.7,6177.21,-211.267
591881,340186,408604,2129120,1403310,269570,12242.2,5557.92,1060180,62842.1,8480.65,-104.792
1259120,573821,738028,3968280,2152060,396366,20419.4,17539.6,31602.4,193079,25858.1,-186.864
1215150,568077,473738,3028760,1372320,226024,12267,16649.6,2546.1,60954.4,8559.51,-382.844
971264,597350,429682,2373120,1510650,272487,13721.2,8450.88,2771.68,57859.5,4932.14,160.892
980733,551452,350086,2510810,1427420,194287,11257.5,17730.6,2888.5,100467,5779.14,-411.452
1085630,477232,464181,2812780,1470500,255039,24295.6,2769.79,2847.35,95075.8,11454.3,-406.477
409733,258943,213871,1244930,933012,153489,7964.26,981.26,24052.2,27644.2,3831.57,-25.7149
702462,421140,308092,1563950,1012630,203822,9635.95,8190.67,2390.49,90059.9,5997.79,-412.247
865911,467636,519521,2964420,2052300,356044,9101.55,4191.14,2188.72,39107.1,5858.67,904.88
1537260,811586,750746,4194300,2645400,420986,24548.3,8497.95,2933.12,85445.4,9865.96,-330.639
507834,298717,247351,1998940,1192530,136955,13458.4,24926.8,1190.97,71653.6,14706.3,-501.44
1049070,642925,329884,2156700,1255260,191167,13382.3,9505.21,1247.1,56741,6552.04,502.34
738824,502745,270010,1534980,1080110,185678,9016.64,2186.28,49286.8,20274.6,4297.48,-184.099
690890,455042,208539,1220920,876698,150501,9798.57,2073.26,465493,26387.8,1755.78,-324.712
555185,334975,282318,2446900,1558870,180710,7066.26,7732.47,1230.7,37075.3,3651.96,-196.126
629336,388409,282473,1555090,1077140,193823,8355.68,3812.61,360754,35398.9,2883.76,-187.672
981048,507519,271166,1893100,973710,135676,13144.3,12660.9,2211.78,51800.3,7825.59,-96.5229
944853,479252,499687,3119330,1867410,308157,5537.59,810.857,1925.63,11278.4,2593.8,87.8207
761796,440192,487560,2638720,1729260,324109,19327.4,17225.8,2235.58,104480,9049.7,-356.665
1094140,620109,376498,2082790,1379480,250565,11045,10404.3,1977.92,47513.1,3746.45,256.329
860145,505692,257908,1582300,981545,153692,22771.6,6422.57,6071.27,58304.7,8872.17,-180.303
640384,398183,259793,1319210,854946,167353,10349.5,7950.28,55326.7,62510.2,11457.8,-88.2823
666611,384974,386370,2232450,1535940,268501,9014.21,15636.6,1202.26,62293.7,5599.27,6.39435
656259,371991,272402,2072200,1273450,170309,14246.5,10052.2,1411.42,69286.6,10961.6,-135.82
902811,504582,408336,2118700,1243140,241838,10710.9,13923.8,1586.83,51344.5,9008.61,549.717
756187,374291,546964,2623160,1339800,306046,42536.5,2515.97,1339.24,45758.1,18526.6,444.947
485843,337950,228192,1578900,1091850,158399,9975.86,7260.72,1317.04,71003.5,4837.21,537.938
828180,399227,633738,3732170,1724960,304467,10782.4,26537.2,2573.92,68205.5,11922.1,-777.412
811362,499634,415475,2354780,1391140,243582,9731.61,14829.8,2384.31,62071.5,5561.39,-223.654
505978,348769,208670,1339520,997675,153686,5002.34,-863.743,348574,24489.2,4047.54,82.7741
657820,500924,515681,4194300,2950770,341654,-59.6103,470.532,2579.67,4748.71,404.93,191.947
713217,439491,405194,3043330,1888290,269681,13639.7,5257.01,2863.89,53804.8,5239.93,129.116
1195070,621114,804171,4194300,3427430,380591,4094.47,612.72,3712.53,8807.4,3216.07,69.7411
810280,346652,332596,2665420,1544520,187634,15986.5,4243.71,108950,45921.3,3109.37,398.358
954559,570801,382707,2209340,1342810,239414,10827.3,10011.7,1927.08,41358.9,4141.89,-763.97
638294,406874,237798,1327570,945626,169499,1082.93,-998.156,656551,19194.4,7059.39,-934.041
979667,634719,271767,1703570,1189300,192655,14708.8,13473.7,1433970,58723.5,7084.02,479.841
700485,370354,379583,2214340,1355810,234151,8291.12,9644.5,9501.97,58242.2,8573.5,-228.664
1067860,595828,405519,1731240,970349,248334,13104.3,4577.71,1292.67,34782,6112.86,405.169
866277,544481,476654,3008330,1671800,260389,13344.2,3369.33,2352.03,53187,6055.2,23.7113
1444200,665234,717489,3945610,1933780,340914,15805.9,17172.8,3476.01,89368.3,9097,-292.784
748568,525224,138741,904997,654267,100639,10430,1723.12,906.27,14550.5,3257.72,-109.997
511031,381928,172057,991512,693177,120401,10226.2,2616.96,476.383,12853.8,3617.97,-171.261
653692,436136,374187,1940040,1360180,265861,3299.11,4825.91,1087290,62986.9,23110.5,-608.316
1134900,511369,742855,3861990,2097220,400855,16220.8,38300.5,7349.45,778638,19631.3,79.0356
992504,551561,595432,3739560,2357090,366460,10957.1,11653.5,2732.12,82580.9,4804.27,-379.185
728988,470490,320230,1780570,1242430,226086,9967.69,2385.13,604.148,15926.3,3874.21,-452.212
1086640,608035,378599,2934580,1508790,195431,13622.6,8274.85,3437.34,73715,4329.6,-263.269
483865,325101,238035,1351270,973030,169382,8393.23,6845.67,25111.4,40425,7400.25,-615.517
548627,278375,260161,1966030,972985,124230,9258.34,12889.9,2177.43,51284.4,6637.72,74.444
743868,455790,310346,1895710,1231830,202461,5606.08,11385.2,1816.93,36581,3854.26,260.63
