FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
775093,2958.28,359754,10988.4,26854.5,41264.3,111657,648.866,28903.3,5.5921
1635430,4773.45,409077,23045.6,56056.6,64265.9,125606,2385.3,21068.8,5.59229
836046,3116.03,414378,13425.6,32445.2,34807.9,173198,1422.55,25956.1,5.60193
2575400,5938.92,1656730,61566.6,95224.3,85787.1,222420,27946.6,41948.8,5.61202
983280,3463.59,1132460,63813.6,95081.7,42395,234271,4661.36,51257.7,5.61674
433422,1614,61634.2,123790,13346.2,11042.9,20930.6,4290.09,5509.22,5.61684
1508890,4401.11,614679,26874.1,67573.6,84745.2,161652,12359.4,43885.2,5.61704
1185820,3394.72,448821,18247.8,32097.8,34516.8,112270,2276.6,49488.8,5.61891
589917,2189.5,202678,6472.62,21701.8,25725.4,29732,2304.83,6752.18,5.62894
397726,1540.36,135074,4337.2,8194.57,6074.25,30047,-143.204,4157.61,5.62966
657538,2012.98,294486,6305.86,20014.4,19880.9,44183.9,2062.89,7676.56,5.6403
499834,1917.14,191578,45400.3,30876.6,18186.6,107150,6388.07,14596.6,5.64325
317602,1250.29,99810.6,74220.3,5709.9,4815.03,7628.49,-615.238,4046,5.65453
389193,1556.53,109892,1878.37,10796,11911.5,32594,8349.08,9546.41,5.66953
369689,1455.69,155435,2222.51,4948.14,8460.61,24422.9,-868.396,4964.9,5.68431
831450,2571.72,350402,10386.5,14103.3,14438.3,31629,1679.67,15165.3,5.68813
552774,1892.5,189682,11090.9,24435.8,15358.3,88510.5,6635.24,17402.8,5.68969
532419,1830.26,143062,8073.69,22082.5,15753.2,59978.2,-1791.53,11773.5,5.69133
482479,1758.52,193892,4602.71,13106.4,11536,21454.9,5109.33,2944.95,5.69408
608609,2173.66,229912,8000.26,27394.1,48978.3,87327.9,76.2961,18024.2,5.69929
524810,1960.82,246339,9186.33,23968.6,20204.2,66074.9,878.547,16614.4,5.72135
803224,2208.84,707030,16283.7,37480.4,19538.1,8437.1,8166.42,13736.3,5.72425
635075,2222.06,205882,6230.25,18793.5,27902.6,25570.9,1118.86,4145.51,5.73473
553399,1773.18,252340,24413.8,15652.3,15341.7,34438.7,553.204,9303.62,5.7386
417979,1648.22,208019,26556.8,25476.9,15628.2,50949,4351.13,20449.5,5.74953
646103,2226.02,148250,5608.9,14310.5,14393.9,68550.5,656.533,14726,5.76323
351787,1363.1,123528,2980.24,7563.04,10363.2,15005.9,528.231,3802.24,5.799
1096220,3228.84,586712,16074,50797.4,59558.6,171068,926.124,42128.8,5.80245
685308,2101.42,181054,11193.7,22358.4,24174.3,81295.9,498.496,19537.5,5.81215
786657,3170.61,246082,30029.6,32734.6,18978,59650.1,8604.75,13747.8,5.82942
962412,2932.85,250877,48519.6,40365.4,47592.8,104139,-341.447,30570.6,5.84578
559616,2145.85,172914,93789.9,24584.6,15435.1,66229.1,1725.65,8419.59,5.85204
575752,1947.32,217640,6749.58,12621.4,12213,50645,1616.61,4812.45,5.85409
331920,1320.29,82322.2,9977.34,9025.53,7131.75,24380.7,2912.9,3768.67,5.93106
515115,1948.94,184760,50147.3,18036.6,12540.9,57502.5,3710.63,11397.1,5.95319
449188,1519.37,176646,2570.27,6901.41,7758.64,15119.5,-228.562,4926.11,5.96984
644888,1981.75,435016,5569.26,11059.8,7706.42,8207.99,3932.25,8976.91,5.97136
316614,1276.31,120281,8838.5,7490.63,9757.13,10448.9,1020.95,1927.9,5.97294
2284740,5169.01,1815020,78124.9,118376,107833,302471,19128.7,72879.5,5.97557
971650,3502.92,482328,8678.73,26801.2,19477.1,53623.1,1457.7,12362.3,6.03476
397309,1547.64,181212,3146.17,14845.2,8527.74,26936.2,5792.68,5242.96,6.04294
431327,1730.12,96066.5,3362.35,8896.36,9824.2,22842.8,-531.698,4624.64,6.08841
765500,2194.44,476089,13062.4,25497.1,18495.3,29742,10561.4,17579.9,6.09792
304573,1230.95,130817,4759.62,9982.09,4960.04,20624.9,3201.41,4151.76,6.13792
384245,1485.94,105072,4427.72,11565.5,15296.3,33937.2,-409.253,14423.6,6.18431
362234,1399.01,71425,5136.5,5099.84,10475.2,20082.3,1151.65,4454.09,6.23183
399296,1518.82,157806,2159,3560.38,3916.2,5231.27,426.824,2485.9,6.25215
691687,2179.77,379152,6628.32,13885.8,13219.8,19786.7,3593.13,7582.24,6.3005
1081960,2410.26,2922740,4616.59,15382.6,4450.38,-3232.45,6074.62,13042.6,6.35776
495529,1759.39,148254,6447.27,16370.6,15053.8,52732.8,-1990.83,10140.8,6.36124
340737,1384.75,253346,2577.49,14553.4,13040.4,3041.86,3731.29,4573.87,6.41147
477764,1699.23,111726,537269,10387.3,13961.2,35488.1,12642.4,8811.82,6.44576
