FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
352367,1436.54,117871,5526.58,19911.8,24373.4,39506.4,-21.1669,10433.3,4.15821
592229,2145.21,216212,8210.36,17031.3,21994.7,30700.2,10799.4,11429.3,4.15885
281947,1143.72,89255.9,3773.2,6285.13,14368.5,21798.9,28059.9,6156.7,4.16973
589850,1889.65,178948,7484.3,36391.1,38286.4,100326,3066.87,23891.3,4.17378
592308,1885.02,285450,4442.09,14191,49204.7,23636.6,11422.9,10632.5,4.20395
496819,1648.81,178237,4970.61,26934.5,30186,75813.8,5583.91,25028.2,4.23429
429693,1588.74,148457,2954.63,6246.33,18129.9,22465.7,-356.772,10735.1,4.24677
557645,1924.88,284616,6848.22,14013.3,16266.7,41628.7,5453.3,9842.76,4.29091
1188310,3998.95,498477,19000.1,98254.1,109549,221457,29130,33234.5,4.29626
663360,2263.36,302932,5162.59,14632,22841.1,57846.8,-304.832,5059.61,4.29634
764042,2254.17,671458,9589.51,25313.8,59606.6,61542.8,6381.76,17246.5,4.3007
419410,1473.11,123356,5087.56,6100.2,16768.3,25378.5,860.599,1477.79,4.33519
477886,1713.62,116040,1545.69,6726.89,17446.1,22563.6,6908.74,6401.12,4.33848
598654,2144.99,218651,6623.73,32475.9,33236.4,90797.7,120.862,8215.6,4.34237
418536,1628.29,171775,9666.41,22682.4,25404.6,87338.2,7703.89,7942.88,4.34259
349143,1412.42,156680,4597.97,7731.63,15065.4,20847.4,7574.73,8758.2,4.38367
1013830,3349.95,495399,17442.9,65577.9,140600,268581,25468.2,48895.1,4.43531
347180,1416.43,103822,2507.12,14985.8,31037,29925,4082.39,4220.91,4.43533
319692,1305.16,145990,11470.5,3813.85,4502.83,8590.59,3736.79,16540.4,4.49125
307065,1233.69,140630,2834.53,17994.6,14998.6,21733.4,5949.25,-1407.54,4.52947
1543040,3884.7,987011,19179.2,61030.4,81132.8,169975,11015.7,47030.9,4.53621
425318,1633.24,93391.5,3258.89,15743.9,20394,44271.4,5264.93,4084.2,4.53928
588994,1863.86,387556,6270.15,5764.28,41748.2,2726,3604.42,3206.88,4.61227
698069,2148.37,345418,9993.76,28271.3,32773.5,30197.5,15246,14873.6,4.6141
713916,2688.16,281208,9712.81,44960.5,51653.6,123126,12545.6,14265,4.61449
676438,2505.33,549456,12982.2,27176,33700.2,97133.5,5858.34,21765.3,4.61994
1641250,4003.88,1453050,24689.3,87226.5,145596,254246,10044.8,90119.7,4.63788
744493,2561.63,364417,13392.9,64100.3,84984.9,164114,58089.7,31870,4.6379
496708,1815.29,149392,6000.98,16079.9,19706.9,60612.9,8819.36,30341.6,4.66455
1317180,3520.91,367452,18861.5,50565.3,81750,162751,23751.3,14827.1,4.67623
1303750,3942.25,510485,17616.6,59158.4,59849.1,157286,4187.64,38136.5,4.73683
873428,3172.5,275840,10234.1,52744.4,66012,149076,21309.2,38377.9,4.74489
360498,1399.44,141059,4687.38,4361.46,6989.31,11632.2,6087.46,9752.16,4.75143
653624,1984.06,255482,11170.5,17089.2,55964.1,34468.9,4952.22,21958.4,4.76395
1690860,5901.14,869192,31037.7,146261,271354,330292,6104.05,69932.5,4.77228
795772,2689.77,268104,10944,68591.8,84036.5,193891,8619.82,34108.4,4.80254
482255,1867.96,146986,4710.36,34030.4,39364.8,88856.1,27712.8,14783.1,4.83176
1004620,2922.32,224348,9058.69,41497.6,121769,94879.1,5954.1,29103.2,4.83581
2438720,4407.55,8411280,10165.5,86616.4,20996.4,-22247.2,27206.8,49306.3,4.8745
523181,1687.25,195010,5792.06,14103.2,22339.2,40500.8,1111.13,15424.5,4.87465
302117,1200.51,76364,3928.26,9565.3,13776.9,35645.8,469.775,16830.6,4.87471
1069400,2575.27,425329,12962.4,23604.6,94786.4,91433.2,-281.971,25752.3,4.90663
414017,1535.75,157273,1658.71,2492.74,8234.89,8944.92,1485.96,1213.21,4.93236
412881,1538.4,102689,3851.17,12950.4,38347.1,36535.3,646.756,10220.8,4.93758
435444,1522.03,72107.4,1817.65,14176.6,22478.7,19750.3,348.832,3831.84,4.94546
1111690,3705.65,405705,11467.9,40632.2,65042.5,98421.8,2561.19,26519.2,4.94824
530281,1904.27,215743,4564.06,21742.8,16047.6,60430.1,668.782,4131.77,4.95369
652552,2216.15,189216,7118.93,27716.2,61281.1,35526.6,1129.52,25441.6,4.97084
417896,1588.58,59712.2,2774.82,18377.6,24506,27415.7,2320.47,10322.1,5.00315
1219570,3909.27,627470,19235.9,113116,111593,282748,13381.7,59503.4,5.00317
870788,2656.49,213618,7906.91,32189.4,36830.3,95517.8,-2287.6,37601.1,5.00792
676283,2121.1,394970,8537.92,22508.1,26473.5,57714.4,4654.62,19338.9,5.01506
285150,1165.62,150710,3065.25,8701.13,31748.4,15370.8,3611.67,-63.4808,5.02925
503892,1707.2,191953,6044.57,23502.2,33242.9,63173.1,23174.7,23469.4,5.04564
421691,1495.77,170335,1403.38,1917.84,5023.37,3823.11,615.249,1659.41,5.10193
1291030,2946.93,865253,23420.8,71956.7,70504.4,184070,25260.8,64358.1,5.15888
1306160,3820.31,965489,15067.8,91490.5,136812,192358,5739.85,49155.2,5.15903
692000,2439.17,237611,8511.66,38450.5,48059.5,83755.6,5194.13,12156,5.16468
313636,1250.67,83858.4,4543.66,7676.5,15397.5,21794.9,14955.5,20492.1,5.17608
1079940,3747.84,376193,13157.1,78004.1,124895,210471,108091,40854.8,5.19508
334590,1336.4,139689,6249.27,35666.2,47876.1,59622.2,1549.42,21129.5,5.19508
1817640,4452.35,970678,25928.5,116052,98641.8,286870,-6694.54,86482.8,5.19537
472200,1864.45,150777,4718.4,23240.3,39492.2,69331,1639.84,26197.3,5.19954
442904,1662.61,161630,3526.69,22131.1,35914.2,52066.6,33044.5,4079.94,5.21059
883850,2982.2,221771,8091.31,37800.2,41044.2,87722.8,-409.393,19545,5.21719
962756,3188.1,341836,12384.7,64417.4,65158.5,167444,11571.6,32020.9,5.25427
929488,2985.41,259569,11827.5,60541.9,78295.1,101548,1779.25,33945.1,5.2631
377570,1498.76,58620.2,2269.73,8707.73,9251.3,30109.2,-40.3103,6721.14,5.27439
871255,3093.24,368496,14030.6,71033.1,70838.1,135551,3891.25,33563.4,5.27776
1089250,3186.69,663867,19704.6,70171.8,114361,205242,21929.9,51507.9,5.27871
684645,2243.58,278566,6389.37,29028,56826.7,66006.2,6172.92,13538.4,5.27871
438298,1591,155714,4571.77,7192.86,19523.7,18885.3,6194.72,14832.5,5.34434
1201790,2766.41,741525,10471.3,43523.8,70931.1,122382,8828.31,25135,5.3762
1001230,3870.64,326428,10633.9,49932.4,68521.7,113091,4543.36,41284,5.38235
2143260,7278.38,1114150,194571,125413,95292.9,445262,107917,97058.3,5.38815
860170,2474.86,475448,12302.1,27124.6,62679.9,74907.3,32086.2,17875.3,5.40133
3740030,6564.24,17077600,22910.9,186979,72555.6,13940.8,65012.5,114466,5.41671
931050,3170.63,249994,9050.14,57546.2,79442.3,127150,30107.3,25538.3,5.44771
2305250,5306.39,1050950,29966.2,136824,224352,319643,7367.35,67722.3,5.44773
753950,2711.67,178296,7856.92,30767.7,37226.8,77240.8,18328.7,18082.9,5.44824
7995110,13790.4,13663700,-7295.74,139252,30354.7,-37795.2,69073.4,45833.2,5.45812
338371,1209.92,122733,2317.02,2815.27,13103,5659.49,8709.91,3794.78,5.48372
727627,2572.54,211130,6251.03,35286.4,83847.8,83798.8,-2218.11,3238.92,5.49495
610832,2016.99,363154,7723.71,11520.3,31394.2,41916.6,1981.06,3983.64,5.50739
685300,1986.46,253709,6191.59,25033.3,39551.5,75964,3686.82,11589.1,5.50904
364619,1355.18,114427,5170.05,11010.5,20686.6,39557,1157.75,11008.6,5.54491
2406200,6632.79,799456,29214.4,178364,187590,348192,17514.3,62497.3,5.54495
439232,1566.32,110643,4826.31,7815.01,10103.3,29537.6,-312.849,22599.3,5.55128
541166,2003.91,284014,9162.32,37232.8,54185.8,87881,4382,32692.5,5.55268
