"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
735511,2122.54,394326,37729.4,27508.4,40996.7,106918,44651.8,63670.4,8.27252
973927,3151.07,326032,53289.2,43120.1,44828.1,152689,62939.8,63780,8.29039
345492,1375.39,125023,5621.6,8862,22918.2,35668.7,19125.7,8335.6,8.29294
544992,1856.87,291295,9495,5612.9,8619.7,22384.9,10163.8,12464.1,8.29564
497526,1582.78,196741,17298.4,10004,26625.9,45355.5,15529.4,23428.5,8.30384
576437,2030.21,82490.1,12682.2,14999.6,22859.8,40911.3,14537.2,21903.9,8.30456
881525,2665.86,500065,51645.5,42077.6,42397.9,121921,54325.3,49541.6,8.31217
637379,2351.2,190770,19422.6,30009.7,32275.5,74282.4,32754.4,33862.3,8.3178
447301,1741.84,103708,16704.8,13990.3,20977.5,50051.9,19346.2,30171,8.35191
320466,1296.12,56336.5,9013,9456.6,14950,27540.2,9913.4,16124.7,8.36134
629643,2226.11,241828,16771.8,22773.4,25634,75486.9,27432.4,25098.6,8.382
588376,1817.24,420899,31131,46209.2,45407.2,123517,107209,48603.5,8.38956
881070,2510.39,535952,39741.5,40592.5,22622.3,45200,43441.6,32823.5,8.39617
484662,1714.29,122471,7205.9,17710.8,20186.9,44092.5,15124.4,9153.1,8.40484
601138,2164.86,99397.9,7596.4,21345.1,15394,45513.7,20296.7,9451,8.41041
383469,1400.6,274831,5310.1,6156.4,7393,10026,6111.4,5634.2,8.42243
386536,1532.73,239618,12267.6,10878.2,12854.5,41101.4,17619.4,17304.3,8.42885
675061,2061.5,112399,13934.1,13622.2,21758,45965.4,21592.4,21601.8,8.45465
629243,2286.53,262394,31197.8,9170.3,18360.5,27706.9,16814.2,31847.5,8.45539
667550,2406.33,190916,29064.5,30810.1,39759.5,97457.2,36201.4,48840.2,8.46351
549257,2086.01,125208,13688.3,16156.4,28347.5,64513.9,22562.9,15470.1,8.47377
1.47362e+06,4402.87,778529,222310,82386.7,98925.7,240846,101826,110540,8.47892
585850,2126.62,205801,15222.5,20474.5,18675.3,71921,30595.1,24791,8.50824
363738,1401.81,87274.7,6345.9,5451.3,8017.4,21769,9502.4,7882.1,8.51308
568956,2136.36,251556,10078.9,11381.6,13203,40086.7,17852.2,9264.5,8.51678
508960,1705.37,138305,16616.1,19410.4,21282,62573.5,23499.9,25590.7,8.52522
2.26757e+06,4158.06,9.52526e+06,24576.4,83905.7,17345.5,4502.6,27050,45007.4,8.53459
320744,1288.17,76536.6,5383.3,3316,7167.7,17644.2,7548.1,7514.1,8.55501
390766,1405.67,133621,13248.2,4928.8,9242.1,20750.5,8120.7,27609.7,8.55628
3.67782e+06,6619.34,2.62896e+07,88744.1,221716,49291,10109.9,79527.9,153399,8.57972
314647,1278.24,102082,30551.8,5134.3,9427,20600.9,11033.2,9162.5,8.58353
695005,2334.31,452998,19095.5,11952.1,9722,30218.7,15596.4,35098.7,8.60758
1.57321e+06,4350.21,986288,85264.8,101324,113753,359070,136198,138301,8.62152
621460,2112.57,104262,9420,6421.7,36080.2,43273.7,11978.5,8941,8.6409
470219,1839.54,296746,25294.5,33242.5,31674.8,87231.5,34341.1,50299.5,8.664
712655,2028.96,347048,23896.9,29024.8,43285.9,113878,38555.9,36305.6,8.66402
699264,2127.74,1.95614e+06,8623.9,13321.6,4936,9125.2,6462.7,15690.5,8.68962
430708,1625.65,128064,8297.1,8485.7,11428.5,36284.9,13594.9,10700.8,8.70858
498843,1949.79,109304,15124.3,11784.3,20136,45567.4,16655.7,28554.5,8.70943
1.02511e+06,3483.45,416861,77858.6,65919.2,48067.5,150783,90715.4,46249.3,8.72364
2.9812e+06,5818.65,2.68067e+07,80969.8,181425,53172,27137.9,77851.2,142432,8.73114
6.25298e+06,10991.2,3.7207e+07,169104,319593,99518.5,21155.7,177380,284552,8.74056
2.90928e+06,5462.56,2.40713e+07,61554.3,160883,35530.5,8186.4,58083.9,110131,8.74177
1.89986e+06,3717.07,1.31254e+07,38142.5,87104.7,35200.2,67739.2,51338,70950,8.74198
3.48265e+06,6152.33,9.4157e+06,50432,137164,47556.8,68145.5,71309.1,82834,8.74732
551161,2057.41,127551,19175.4,21823.3,37175.4,85121,28749.9,36070.6,8.79219
3.14546e+06,5596.36,1.46398e+07,53807.9,122899,36152.5,33002.7,58098.7,91888,8.82638
273036,1116.85,69889.5,4384.6,2968.2,6579.5,12918.4,9473.4,5417.8,8.86727
