"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
1.10894e+06,3526.32,416874,35015.9,71046.8,74076.4,230848,71884.1,34823.9,9.89719
628243,2358.56,195685,16256.8,38636.4,32979.7,103599,33397.1,18500.3,9.89862
732112,2347.63,251350,30340.9,58094.2,67009.8,209250,66320.2,41038.3,9.90034
1.59172e+06,3848.96,749179,64085,101278,101076,279869,96728,66700.7,9.91737
1.16068e+06,3346.4,560121,59573.8,119758,102988,299960,99673.1,64478.8,9.91975
669683,2122.08,253168,11871.3,24818.8,23380.7,65844.8,20353.2,15686.3,9.92046
1.11093e+06,2488.69,3.67738e+06,9286.6,35413.4,6994.5,2362.8,10879.3,14825.6,9.92436
272584,1109.47,97247.9,10635.2,18819,13049.1,42380,19597.2,11997,9.92785
380538,1559.18,104237,7363.8,8686.7,17016.1,54447.3,33979.5,8506.4,9.9318
506900,1760.31,250511,21865.8,42876.4,42428.3,134926,46333.1,25109.9,9.93483
525747,1812.72,160384,18939,29616.6,33239,106877,34583.4,27970.7,9.94268
469218,1888.44,172244,16933.3,42561,32809.8,100812,34883.2,19162.9,9.9427
334820,1369.97,134197,8646.1,24714.2,16975.8,59166.6,17482.2,9900.1,9.94874
497707,1713.73,232890,18862.4,39753.8,36464.9,117453,36391.1,21802.9,9.95312
316829,1299.52,82688.8,4432.8,9022.4,14219.2,30844.3,8346.6,4108.8,9.95592
1.2455e+06,3519.2,460279,39720.9,74306.2,88328.8,245580,123605,49916.3,9.95974
650426,2160.27,198756,17117.5,32268.9,43044.8,120545,55448.5,21516.7,9.97108
1.02755e+06,4072.65,319655,36821.8,65434.6,65941.5,169539,52071.6,51188.8,9.97495
808466,2768.94,596248,46792.3,101967,79874.2,234793,83838.2,53058.8,9.99677
286876,1149.62,106180,5364.5,12355.6,10710.5,29941.1,11085.9,5927.2,10.0096
273403,1117.75,93606.8,5067.8,5253.5,9376.8,17416.6,6320.7,7372.4,10.0246
527223,1776.7,399042,6562.6,5915.7,16008.3,20240.1,7351.7,3563.1,10.0327
301557,1227.44,187524,636327,12766.3,17056.9,52274.5,60003.1,48026.4,10.0368
1.93775e+06,4938.02,1.1561e+06,242014,129538,104421,303769,115338,75335.3,10.037
302104,1228.02,105788,8933.4,7529.7,9844.3,25128.6,10567.2,11807.3,10.0467
772458,2482.23,293892,17238.5,27588.4,35709.3,134654,41889,20200.2,10.0511
907379,2489.86,546213,26572.3,27541.1,68453.5,110177,36160.6,30255.3,10.0549
570959,2269.86,142802,18162.3,23754.8,26214.7,95987.3,29900.2,19212.8,10.0554
1.46492e+06,4136.27,450099,38034,73944.1,108390,230584,77978.4,43693.7,10.0665
355380,1445.28,152875,52370.8,34255,31584.3,117571,38575.7,34355.9,10.0666
546524,1709.01,139213,14744.6,30804.7,30929.8,81158.6,24733.7,20306.1,10.0671
1.38004e+06,3867.51,402742,53641.4,100111,81489.4,247892,78044.6,59043.4,10.0763
886649,2219.05,368601,23526.3,29328.4,37171.7,80017.3,27424.6,17748.8,10.0772
1.09632e+06,3101.74,606092,37442.4,66424.7,68822.3,213319,69955.2,42047.3,10.0788
540044,1727.84,189485,65351.5,14809.9,16178.8,44052.9,19868,11973.2,10.0906
417294,1574.83,110128,11823.3,18592.1,15773,67150.9,22203.1,16120.3,10.0952
608420,2262.31,157370,1.7409e+06,37183.3,44823.7,99949.3,151656,135835,10.1029
1.4748e+06,4382.65,547021,142176,86320.4,76907.5,231064,95383.8,57703.6,10.1158
455298,1670,224774,9244.2,8701.5,11409.1,33750,11898.7,9632.5,10.1231
288064,1142.33,83406.9,4743.3,6886.7,7438.1,20118.3,13079.5,5806.9,10.1232
659439,2126.63,140920,28314.5,42583.1,45641.5,134623,57998.4,49731.7,10.1252
461614,1652.73,107715,9634.3,10162,15460.8,42893.6,15873.7,9510.4,10.1271
352908,1431.17,92301.1,8183.1,16097.2,18484.3,58871.1,18737.7,7573.1,10.1296
331832,1341.11,62536,6470.9,13882.8,10287.4,45135.5,15630.6,8855.9,10.1453
292894,1167.16,178626,1978.3,2502.9,16348.2,18798.3,4861.1,772.8,10.1478
1.17592e+06,3377.8,485790,71016.9,39874.7,49647.3,147414,53853.7,39276.8,10.1588
1.71692e+06,3900.98,608925,112760,89924.4,124910,257154,82112.5,56625.2,10.173
297643,1195.95,65198.8,5430.3,6802.1,9951,25883.4,11414.6,9358.3,10.1838
313871,1211.56,113332,5943,9718.6,10716,28614.6,9680.4,6124.7,10.1902
424613,1553.8,80103.8,10293.3,15267,17447.8,45168.1,17660.2,10805.4,10.2157
376635,1460.53,106100,7684.6,18641.2,17980.3,61260.1,20769.7,9055.6,10.2282
305094,1180.92,70848,11425.9,6263.3,10165.9,23203,8908.6,12885.9,10.2386
492732,1994.99,156197,245229,16393.4,26465.2,73176.3,34972.1,30654.8,10.2444
1.45112e+06,3421.69,1.10001e+06,48269,109907,82610.5,268189,96110.9,46414.2,10.2592
339164,1264.8,132539,5620.8,12210.5,11233.3,40166.1,12618.7,6430.9,10.2833
569222,1970.85,366805,15148.1,25646.2,30723.8,75018.6,28432.7,18008.6,10.2897
456901,1602.72,115012,11205.5,12050.6,17359,47055.6,14113.9,13879.7,10.3328
908190,2769.8,316715,26697.8,44256,48083.8,124847,53405.7,22193.9,10.3344
401958,1594.72,81201.1,7238.1,6531.2,11170.8,31824.1,10329.2,7768.1,10.3354
302056,1209.85,101592,3474.4,9106.8,19394.4,34732,10063.6,2346.9,10.3429
415535,1574.18,128173,7505.3,9763.4,13526.7,23914.3,6878.6,9385.3,10.3503
510390,1709.62,1.5143e+06,9178.4,196894,6585.3,12086.6,10045.2,12097.8,10.353
1.71058e+06,4901.59,655780,51583.5,94520.9,96982.3,274184,88701,55431.7,10.3536
535083,2156.57,241800,28755,32170.6,26885,83407.6,31253.4,26314.7,10.379
270021,1097.99,62207.3,6442.8,9609.5,11531.3,31168.6,14667.7,8625.9,10.3821
373201,1495.46,75814.1,4291.6,4197.2,8243.8,16570.1,4908.2,1857.1,10.3909
308625,1267.17,116628,10656.4,21793.3,22112.4,74193.5,22186.6,14784.9,10.398
570407,1988.02,213700,14292.3,19487.4,19239.2,60185.3,21958.1,18579.8,10.4091
425556,1645.26,232523,8499.9,12692.7,14120.3,42660.1,13089.2,11319.3,10.4296
459095,1550.59,178457,9674.5,8313.4,13006.3,22916.9,9035,12116.7,10.4394
440064,1668.49,89909.7,5793.7,12796.6,18716.9,34305.3,11620.2,3563.4,10.4428
383248,1397.72,76860,9292.6,13066.4,13342.9,57076.2,18881.4,13152.9,10.4463
365832,1490.53,90760.2,26498.1,16484.8,18349.4,57960.8,18936.5,12066.7,10.4691
895388,2773.3,548564,60954.2,23827.5,47931.6,139023,49829.4,44076.8,10.4784
467655,1907.64,163380,11355.7,27333.6,25255.9,72182.8,24293.7,12707.4,10.504
600898,2012.48,112612,16769.6,13044.4,22657.9,56568.2,18733.9,8718.9,10.5058
490560,1676.1,165911,19251.6,13941.8,17659.9,41727.3,19122,17690.7,10.5257
1.37997e+06,3348.81,753714,41851.2,57977.5,91739.6,262991,98055.9,43806.3,10.5495
610196,2111.06,323573,16927.7,24165.6,30379.4,86634.3,28623.2,19455.4,10.5964
487914,1600.09,158629,14360.6,16457.4,16816.4,43691.2,16646.9,14819.4,10.6135
370813,1476.65,99574.7,10110.1,12037.8,13781.4,39592.3,14873.5,15257.2,10.6171
443261,1794.47,154722,10028.7,30331.1,15105.9,33615.8,55235.7,13020.4,10.6741
473920,1801.6,456636,75213.2,18418.6,17004.9,45117.8,18145.7,10216.4,10.7118
655587,2639.92,332478,24624.1,57494.4,43653.4,145496,45776.9,31282.9,10.7201
286916,1174.68,124762,4227.6,6744.8,8594.9,19211.8,7098,4086.7,10.7291
613280,2482.92,231492,18794.2,32802.6,36680.9,117065,41558.2,28105.4,10.826
741627,2619.79,181381,12268.7,21003.6,31277.9,72971.8,22033.7,16161.9,10.8848
739753,2484.8,222408,13454.2,29765.1,29954.4,99127.8,32324.2,16423.4,10.9614
1.20369e+06,2966.53,1.07576e+06,26097.2,49890.6,65982.9,153011,49146.7,24388.9,11.0075
942304,3467.54,364270,58050.1,68769.4,57325.9,191733,62053.9,48284.9,11.0387
1.09658e+06,3818.56,304776,28761.1,48265.8,48954.9,160218,56730,41316.7,11.0388
418012,1439.36,318148,9357.2,6425.5,9532.1,13547.9,7433.4,13220.8,11.0397
1.56042e+06,4752.18,595116,657864,84114.3,72547.7,253308,114464,86815.5,11.0397
1.05418e+06,2881.61,381689,162511,50806.3,61762.4,194129,101549,64759,11.0553
749725,1877.32,597114,18580.8,45556.8,46401.3,174313,62388.8,18644.2,11.0553
3.14391e+06,7700.21,1.30914e+06,143572,211030,236983,631302,254902,165112,11.085
870631,2908.84,379480,17203.1,29579.4,33908.9,106030,31723.4,20047.4,11.0851
1.58656e+06,4346.93,873440,45356.1,77616.8,117539,253565,94766,48684.7,11.0853
